Source,Target,Type,Label,Weight,source type,edge label,target type,gender
Der Schah,Monarch,Undirected,,1,Figur,,Rolle,männlich
Patominos,Obereunuch,Undirected,,1,Figur,,Rolle,Divers
Patominos,Weiser,Undirected,,1,Figur,,Rolle,männlich
Patominos,Freund,Undirected,,1,Figur,,Rolle,männlich
Der Arzt,Arzt,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Herr,Undirected,,1,Figur,,Rolle,männlich
Der Arzt,Doktoren,Undirected,,1,Figur,,Rolle,genderneutral
Patominos,Eunuch,Undirected,,1,Figur,,Rolle,Divers
Patominos,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Der Schah,Fürst,Undirected,,1,Figur,,Rolle,männlich
Patominos,Kalo Patominos,Undirected,,1,Figur,,Rolle,Divers
Der persische Botschafter,Botschafter,Undirected,,1,Figur,,Rolle,männlich
Der Großwesir,Großwesir,Undirected,,1,Figur,,Rolle,männlich
Der Kapitän,Kapitän,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Majestät,Undirected,,1,Figur,,Rolle,genderneutral
Der Schah,Erzürnter,Undirected,,1,Figur,,Rolle,männlich
Allah,Herr,Undirected,,1,Figur,,Rolle,männlich
Der persische Botschafter,Exzellenz,Undirected,,1,Figur,,Rolle,männlich
Der Offizier vom Dienst,Offizier,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Knabe,Undirected,,1,Figur,,Rolle,männlich
Der Arzt,Leibarzt,Undirected,,1,Figur,,Rolle,männlich
Der Arzt,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Die Preußen,Protestanten,Undirected,,1,Figur,,Rolle,genderneutral
Die Mohammedaner,Mohammedaner,Undirected,,1,Figur,,Rolle,genderneutral
Die Preußen,Janitscharen,Undirected,,1,Figur,,Rolle,genderneutral
Der Kaiser von Österreich,Kaiser,Undirected,,1,Figur,,Rolle,männlich
Die Minister des Kaisers,Minister,Undirected,,1,Figur,,Rolle,genderneutral
Der Kaiser von Österreich,Majestät,Undirected,,1,Figur,,Rolle,genderneutral
Josef Nechwal,Kapellmeister,Undirected,,1,Figur,,Rolle,männlich
Polizisten,Reiter,Undirected,,1,Figur,,Rolle,genderneutral
Wiener Bevölkerung,Menschen,Undirected,,1,Figur,,Rolle,genderneutral
Kirilida Padjizani,Adjutant des Hofzeremonienmeisters,Undirected,,1,Figur,,Rolle,männlich
Gustl Burger,Stationsvorstand,Undirected,,1,Figur,,Rolle,genderneutral
Baron Taittinger,Rittmeister,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Baron Taittinger,Baron,Undirected,,1,Figur,,Rolle,männlich
Gustl Burger,Stationschef,Undirected,,1,Figur,,Rolle,männlich
Kirilida Padjizani,Kamerad,Undirected,,1,Figur,,Rolle,männlich
Gustl Burger,Janitschar,Undirected,,1,Figur,,Rolle,männlich
weiblich Kronbach,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Herr Kronbach,Seidenfabrikant,Undirected,,1,Figur,,Rolle,männlich
Herr Kronbach,männlich,Undirected,,1,Figur,,Rolle,männlich
Herr Kronbach,Kommerzialrat,Undirected,,1,Figur,,Rolle,männlich
Ein blondes Fräulein,Fräulein,Undirected,,1,Figur,,Rolle,weiblich
Ein blondes Fräulein,Apparat,Undirected,,1,Figur,,Rolle,genderneutral
Kirilida Padjizani,Perser,Undirected,,1,Figur,,Rolle,männlich
Kirilida Padjizani,männlich,Undirected,,1,Figur,,Rolle,männlich
Kirilida Padjizani,Charmante,Undirected,,1,Figur,,Rolle,genderneutral
Gustl Burger,Vorstand,Undirected,,1,Figur,,Rolle,genderneutral
Der Kutscher,Kutscher,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Geliebter,Undirected,,1,Figur,,Rolle,männlich
Professor Friedländer,Orientalist,Undirected,,1,Figur,,Rolle,männlich
Professor Friedländer,Fachberater,Undirected,,1,Figur,,Rolle,männlich
Professor Friedländer,Professor,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Anhänger,Undirected,,1,Figur,,Rolle,männlich
Der Arzt,Ibrahim,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Gefährdeter,Undirected,,1,Figur,,Rolle,männlich
Die Soldaten,männlich,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Souverän,Undirected,,1,Figur,,Rolle,männlich
Arasbi Sur,Imam,Undirected,,1,Figur,,Rolle,männlich
Der Zar aller Russen,Zar,Undirected,,1,Figur,,Rolle,männlich
Der König von Preußen,König,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Gleichgestellter,Undirected,,1,Figur,,Rolle,männlich
Türling,Stallmeister,Undirected,,1,Figur,,Rolle,männlich
Der Großwesir,Exzellenz,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Gast,Undirected,,1,Figur,,Rolle,genderneutral
Der Kaiser von Österreich,Gastgeber,Undirected,,1,Figur,,Rolle,männlich
Der Hofzeremonienmeister,Hofzeremonienmeister,Undirected,,1,Figur,,Rolle,männlich
Harem,weiblichen,Undirected,,1,Figur,,Rolle,weiblich
Harem,Weiber,Undirected,,1,Figur,,Rolle,weiblich
Der Schah,Besitzer des Harems,Undirected,,1,Figur,,Rolle,männlich
Harem,Leiber,Undirected,,1,Figur,,Rolle,genderneutral
Die Europäer,Christen,Undirected,,1,Figur,,Rolle,genderneutral
Die Europäer,Abendländische,Undirected,,1,Figur,,Rolle,genderneutral
Gräfin W.,Einzige,Undirected,,1,Figur,,Rolle,weiblich
Gräfin W.,Wesen,Undirected,,1,Figur,,Rolle,genderneutral
Gräfin W.,Mädchen,Undirected,,1,Figur,,Rolle,weiblich
Gräfin W.,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Herr von Parditz,Vater,Undirected,,1,Figur,,Rolle,männlich
Herr von Parditz,Diener,Undirected,,1,Figur,,Rolle,genderneutral
Gräfin W.,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Herr von Parditz,Alter,Undirected,,1,Figur,,Rolle,männlich
Graf W.,Liebhaber,Undirected,,1,Figur,,Rolle,männlich
Graf W.,junger männlich,Undirected,,1,Figur,,Rolle,männlich
Gräfin W.,Helene,Undirected,,1,Figur,,Rolle,weiblich
Gräfin W.,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Graf W.,männlich,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Kavallerist,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Zwillingsschwester,Undirected,,1,Figur,,Rolle,weiblich
Alois Schinagl,männlich,Undirected,,1,Figur,,Rolle,männlich
Alois Schinagl,Pfeifenhändler,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Wesen,Undirected,,1,Figur,,Rolle,genderneutral
Mizzi Schinagl,Schwester,Undirected,,1,Figur,,Rolle,weiblich
Hofrat Taittinger,Herr,Undirected,,1,Figur,,Rolle,männlich
Hofrat Taittinger,Papa,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Doppelgängerin,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Mädchen,Undirected,,1,Figur,,Rolle,weiblich
Baron Taittinger,Offizier,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Fräulein,Undirected,,1,Figur,,Rolle,weiblich
Alois Schinagl,Vater,Undirected,,1,Figur,,Rolle,männlich
Alois Schinagl,Herr,Undirected,,1,Figur,,Rolle,männlich
Alois Schinagl,Ofensetzer,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Bekannter,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Herr,Undirected,,1,Figur,,Rolle,männlich
Xandl Parrainer,Friseur,Undirected,,1,Figur,,Rolle,männlich
Xandl Parrainer,Perückenmacher,Undirected,,1,Figur,,Rolle,männlich
Xandl Parrainer,Barbier,Undirected,,1,Figur,,Rolle,männlich
Der Notar,Notar,Undirected,,1,Figur,,Rolle,männlich
Doktor Maurer,Sekretär,Undirected,,1,Figur,,Rolle,männlich
Alois Franz Alexander,Sohn,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Vater,Undirected,,1,Figur,,Rolle,männlich
Xandl Parrainer,Bräutigam,Undirected,,1,Figur,,Rolle,männlich
Alois Franz Alexander,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Josephine Matzner,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Masseurin,Undirected,,1,Figur,,Rolle,weiblich
Alois Franz Alexander,Kleine,Undirected,,1,Figur,,Rolle,weiblich
Alois Franz Alexander,Bube,Undirected,,1,Figur,,Rolle,männlich
weiblich Schyschka,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Gräfin W.,junge weiblich,Undirected,,1,Figur,,Rolle,weiblich
Der Großwesir,Minister,Undirected,,1,Figur,,Rolle,männlich
Der Großwesir,Diener,Undirected,,1,Figur,,Rolle,männlich
Kirilida Padjizani,Freund,Undirected,,1,Figur,,Rolle,männlich
Der Polizeipräsident,Polizeipräsident,Undirected,,1,Figur,,Rolle,männlich
Gräfin W.,Dame,Undirected,,1,Figur,,Rolle,weiblich
Ein Spitzel,Spitzel,Undirected,,1,Figur,,Rolle,genderneutral
Wessely,Kommandierender der Garderobe,Undirected,,1,Figur,,Rolle,männlich
Wesselys Tochter,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Wessely,Garderobemeister,Undirected,,1,Figur,,Rolle,männlich
Vondrak,Geheimer,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Wind,Undirected,,1,Figur,,Rolle,genderneutral
Der Schah,Perser,Undirected,,1,Figur,,Rolle,männlich
Die Geheimen,Geheimer,Undirected,,1,Figur,,Rolle,männlich
Die Geheimen,Spezis,Undirected,,1,Figur,,Rolle,genderneutral
Die Geheimen,Kenner,Undirected,,1,Figur,,Rolle,genderneutral
Die Geheimen,Beobachter,Undirected,,1,Figur,,Rolle,genderneutral
Die Geheimen,Spitzel,Undirected,,1,Figur,,Rolle,genderneutral
Zwei Wachleute,Wachmänner,Undirected,,1,Figur,,Rolle,männlich
Die Geheimen,Gummiradler,Undirected,,1,Figur,,Rolle,genderneutral
Die Geheimen,Herren,Undirected,,1,Figur,,Rolle,männlich
Sedlacek,Anführer,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Modell,Undirected,,1,Figur,,Rolle,genderneutral
Graf W.,Graf,Undirected,,1,Figur,,Rolle,männlich
Graf W.,Karpfen,Undirected,,1,Figur,,Rolle,genderneutral
Graf W.,Stumpfer,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Herr aus Teheran,Undirected,,1,Figur,,Rolle,männlich
Der Schah,gekröntes Haupt,Undirected,,1,Figur,,Rolle,genderneutral
Gräfin W.,Herrschaften,Undirected,,1,Figur,,Rolle,genderneutral
Graf W.,Herrschaften,Undirected,,1,Figur,,Rolle,genderneutral
Sedlacek,Geheimer,Undirected,,1,Figur,,Rolle,männlich
Ein Förster,Förster,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Dame,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Kleine,Undirected,,1,Figur,,Rolle,weiblich
Der Nachtwächter,Nachtwächter,Undirected,,1,Figur,,Rolle,männlich
Wessely,Hofbeamter,Undirected,,1,Figur,,Rolle,männlich
Kirilida Padjizani,Adjutant,Undirected,,1,Figur,,Rolle,männlich
Josephine Matzner,Kammerzofe,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Paar,Undirected,,1,Figur,,Rolle,genderneutral
Der Schah,Paar,Undirected,,1,Figur,,Rolle,genderneutral
Patominos,Lügner,Undirected,,1,Figur,,Rolle,männlich
Der Schah,Gebieter,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Europäerin,Undirected,,1,Figur,,Rolle,weiblich
Patominos,Verschnittener,Undirected,,1,Figur,,Rolle,Divers
Stephan Lackner,Hoflakai,Undirected,,1,Figur,,Rolle,männlich
Pollak,Klavierspieler,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Verurteilter,Undirected,,1,Figur,,Rolle,männlich
Patominos,Herr,Undirected,,1,Figur,,Rolle,männlich
Josephine Matzner,weiblich Josephine,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Hausweiblich,Undirected,,1,Figur,,Rolle,weiblich
Patominos,Diener,Undirected,,1,Figur,,Rolle,männlich
Baron Taittinger,Unglücklicher,Undirected,,1,Figur,,Rolle,männlich
Der Oberst,Oberst,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Gefolge,Undirected,,1,Figur,,Rolle,genderneutral
Mizzi Schinagl,Herrscherin,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Alois Franz Alexander,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Alois Franz Alexander,Herr,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Pensionärin,Undirected,,1,Figur,,Rolle,weiblich
Gwendl,Juwelier,Undirected,,1,Figur,,Rolle,männlich
Zenower,Rechnungsunteroffizier,Undirected,,1,Figur,,Rolle,männlich
Zenower,Charmante,Undirected,,1,Figur,,Rolle,genderneutral
Sachs,Notar,Undirected,,1,Figur,,Rolle,männlich
Grünberg,Schneider,Undirected,,1,Figur,,Rolle,männlich
Rosa,Pensionärin,Undirected,,1,Figur,,Rolle,weiblich
Gretl,Pensionärin,Undirected,,1,Figur,,Rolle,weiblich
Vally,Pensionärin,Undirected,,1,Figur,,Rolle,weiblich
Vicky,Pensionärin,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Wild,Undirected,,1,Figur,,Rolle,genderneutral
Alois Franz Alexander,Kleiner,Undirected,,1,Figur,,Rolle,männlich
Mizzi Schinagl,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Weißbart,Gymnasialprofessor,Undirected,,1,Figur,,Rolle,männlich
Franz Lissauer,männlich,Undirected,,1,Figur,,Rolle,männlich
Xavier Ferrente,Freund,Undirected,,1,Figur,,Rolle,männlich
Fräulein Korngold,Fräulein,Undirected,,1,Figur,,Rolle,weiblich
weiblich Glaeser,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Der Schah,Urheber,Undirected,,1,Figur,,Rolle,männlich
Josephine Matzner,Greisin,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Tante Finchen,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Finerl,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Aushilfe,Undirected,,1,Figur,,Rolle,genderneutral
Milchweiblich Dworak,Milchweiblich,Undirected,,1,Figur,,Rolle,weiblich
Herr Efrussi,Bankier,Undirected,,1,Figur,,Rolle,männlich
Herr Efrussi,Greis,Undirected,,1,Figur,,Rolle,männlich
Josephine Matzner,Besucherin,Undirected,,1,Figur,,Rolle,weiblich
Josephine Matzner,Pleureuse,Undirected,,1,Figur,,Rolle,weiblich
Herr Efrussi,Kaiserlicher Rat,Undirected,,1,Figur,,Rolle,männlich
Der Buchhalter,Buchhalter,Undirected,,1,Figur,,Rolle,männlich
Franz Lissauer,Gast,Undirected,,1,Figur,,Rolle,genderneutral
Franz Lissauer,Kunden,Undirected,,1,Figur,,Rolle,genderneutral
Franz Lissauer,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Josephine Matzner,Komplizin,Undirected,,1,Figur,,Rolle,weiblich
Alois Franz Alexander,Junge,Undirected,,1,Figur,,Rolle,männlich
Alois Franz Alexander,Turner,Undirected,,1,Figur,,Rolle,männlich
Alois Franz Alexander,Sänger,Undirected,,1,Figur,,Rolle,männlich
Alois Franz Alexander,Herz,Undirected,,1,Figur,,Rolle,genderneutral
Josephine Matzner,Gendarm,Undirected,,1,Figur,,Rolle,männlich
Josephine Matzner,Mutter,Undirected,,1,Figur,,Rolle,weiblich
Mizzi Schinagl,Goldkind,Undirected,,1,Figur,,Rolle,genderneutral
Mizzi Schinagl,Verhaftete,Undirected,,1,Figur,,Rolle,weiblich
Egon Silberer,Doktor,Undirected,,1,Figur,,Rolle,männlich
Egon Silberer,Hof- und Gerichtsadvokat,Undirected,,1,Figur,,Rolle,männlich
Gollitzer,Doktor,Undirected,,1,Figur,,Rolle,männlich
Gollitzer,Winkeladvokat,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Leutnant,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Herr,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Offizier,Undirected,,1,Figur,,Rolle,männlich
Joseph,Bursche,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Herr,Undirected,,1,Figur,,Rolle,männlich
Joseph,Schafskopf,Undirected,,1,Figur,,Rolle,genderneutral
Herr von Bogner,Herr Ober–,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Oberleutnant,Undirected,,1,Figur,,Rolle,männlich
Höchster,Oberleutnant,Undirected,,1,Figur,,Rolle,männlich
Wengler,Leutnant,Undirected,,1,Figur,,Rolle,männlich
Herr Hauptmännlich,Hauptmännlich,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Kamerad,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Wartender,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Freund,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Eintretender,Undirected,,1,Figur,,Rolle,männlich
Herr von Bogner,Otto,Undirected,,1,Figur,,Rolle,männlich
Plato,Waisenknabe,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Kasda,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Willi,Undirected,,1,Figur,,Rolle,männlich
Emilie Keßner,Fräulein,Undirected,,1,Figur,,Rolle,weiblich
weiblich Keßner,Mutter,Undirected,,1,Figur,,Rolle,weiblich
Herr Von Bogner,Kassierer,Undirected,,1,Figur,,Rolle,männlich
Sohn von Herrn Bogner,Bube,Undirected,,1,Figur,,Rolle,männlich
Herr Von Bogner,Kamerad,Undirected,,1,Figur,,Rolle,männlich
Herr Von Bogner,Offizier,Undirected,,1,Figur,,Rolle,männlich
Rudi Höchster,Höchster,Undirected,,1,Figur,,Rolle,männlich
Onkel Robert,Onkel,Undirected,,1,Figur,,Rolle,männlich
Onkel Robert,Sonderling,Undirected,,1,Figur,,Rolle,genderneutral
Cousin Guido,Cousin,Undirected,,1,Figur,,Rolle,männlich
Onkel Robert,Herr,Undirected,,1,Figur,,Rolle,männlich
Onkel Robert,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Tugut,Hauptmacher,Undirected,,1,Figur,,Rolle,männlich
Tugut,Regimentsarzt,Undirected,,1,Figur,,Rolle,männlich
Wimmer,Oberleutnant,Undirected,,1,Figur,,Rolle,männlich
Greisinger,Siebenundsiebziger,Undirected,,1,Figur,,Rolle,genderneutral
Ein Advokat,Advokat,Undirected,,1,Figur,,Rolle,männlich
Weiß,Sekretär,Undirected,,1,Figur,,Rolle,männlich
Ein Schauspieler,Schauspieler,Undirected,,1,Figur,,Rolle,männlich
Konsul Schnabel,Konsul,Undirected,,1,Figur,,Rolle,männlich
Konsul Schnabel,Herr,Undirected,,1,Figur,,Rolle,männlich
Die Hauptwurzen,Choristin,Undirected,,1,Figur,,Rolle,weiblich
Die Hauptwurzen,Operettensängerin,Undirected,,1,Figur,,Rolle,weiblich
Oberstleutnant Wositzky,Oberstleutnant,Undirected,,1,Figur,,Rolle,männlich
Oberstleutnant Wositzky,Herr,Undirected,,1,Figur,,Rolle,männlich
Zwei Mädchen,Mädel,Undirected,,1,Figur,,Rolle,weiblich
Vater von Wilhelm,Oberstleutnant,Undirected,,1,Figur,,Rolle,männlich
Familie Keßner,Familie,Undirected,,1,Figur,,Rolle,genderneutral
Emilie Keßner,Fräulein Emilie,Undirected,,1,Figur,,Rolle,weiblich
Emilie Keßner,Tischnachbarin,Undirected,,1,Figur,,Rolle,weiblich
Wilhelm,Gast,Undirected,,1,Figur,,Rolle,männlich
Ein junger Rechtsanwalt,Rechtsanwalt,Undirected,,1,Figur,,Rolle,männlich
Herr Keßner,Hasuherr,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Herr Leutnant,Undirected,,1,Figur,,Rolle,männlich
Emilie Keßner,Damen,Undirected,,1,Figur,,Rolle,weiblich
weiblich Keßner,Damen,Undirected,,1,Figur,,Rolle,weiblich
weiblich Keßner,Hausweiblich,Undirected,,1,Figur,,Rolle,weiblich
Zwei Töchter,Töchter,Undirected,,1,Figur,,Rolle,weiblich
Ein kastelruther Wirt,Wirt,Undirected,,1,Figur,,Rolle,männlich
Zwei Töchter,Medusen,Undirected,,1,Figur,,Rolle,weiblich
Ein Feldmarschalleutnant,Feldmarschalleutnant,Undirected,,1,Figur,,Rolle,männlich
Eine ältere Dame,Dame,Undirected,,1,Figur,,Rolle,weiblich
Wilhelm,Tänzer,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Infanterieleutnant,Undirected,,1,Figur,,Rolle,männlich
Zwei Töchter,Damen,Undirected,,1,Figur,,Rolle,weiblich
Zwei Töchter,Grazien,Undirected,,1,Figur,,Rolle,weiblich
Emilie Keßner,Grazien,Undirected,,1,Figur,,Rolle,weiblich
Ein junger Rechtsanwalt,Doktor,Undirected,,1,Figur,,Rolle,männlich
Zwei junge Herren,Herren,Undirected,,1,Figur,,Rolle,männlich
Eine entfernte Verwandte,Verwandte,Undirected,,1,Figur,,Rolle,weiblich
Wilhelm,Partner,Undirected,,1,Figur,,Rolle,männlich
Leutnant Greising,Patient,Undirected,,1,Figur,,Rolle,männlich
Weiß,Theatersekretär,Undirected,,1,Figur,,Rolle,männlich
Wimmer,Kavallerist,Undirected,,1,Figur,,Rolle,männlich
Wimmer,Kamerad,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Herr Torero,Undirected,,1,Figur,,Rolle,männlich
Leutnant Greising,Herr Torero,Undirected,,1,Figur,,Rolle,männlich
Familie Keßner,Keßners,Undirected,,1,Figur,,Rolle,genderneutral
Konsul Schnabel,Herr von unbestimmtem Alter,Undirected,,1,Figur,,Rolle,männlich
Doktor Flegmännlich,Doktor,Undirected,,1,Figur,,Rolle,männlich
Doktor Flegmännlich,Bankhalter,Undirected,,1,Figur,,Rolle,männlich
Tugut,Abteilungschef,Undirected,,1,Figur,,Rolle,männlich
Elrief,Schauspieler,Undirected,,1,Figur,,Rolle,männlich
Elrief,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Konsul Schnabel,Großkaufmännlich,Undirected,,1,Figur,,Rolle,männlich
Fräulein Rihoschek,Schauspielerin,Undirected,,1,Figur,,Rolle,weiblich
Elrief,Liebhaber,Undirected,,1,Figur,,Rolle,männlich
Fräulein Rihoschek,Freundin,Undirected,,1,Figur,,Rolle,weiblich
Elrief,männlich,Undirected,,1,Figur,,Rolle,männlich
Herr Von Bogner,Bursche,Undirected,,1,Figur,,Rolle,männlich
Emilie Keßner,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Das Stubenmädchen der Keßners,Stubenmädchen,Undirected,,1,Figur,,Rolle,weiblich
Familie Keßner,Herrschaften,Undirected,,1,Figur,,Rolle,genderneutral
weiblich Keßner,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Ein alter Herr,Herr,Undirected,,1,Figur,,Rolle,männlich
Ein alter Herr,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Eine ältere Dame,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Eine dunkeläugige Dame,Dame,Undirected,,1,Figur,,Rolle,weiblich
Ein Knabe,Knabe,Undirected,,1,Figur,,Rolle,männlich
Ein pensionierter General,General,Undirected,,1,Figur,,Rolle,männlich
Ein Pensionierter General,Herr,Undirected,,1,Figur,,Rolle,männlich
Doktor Flegmännlich,Advokat,Undirected,,1,Figur,,Rolle,männlich
Don Juan,Ehrenmännlich,Undirected,,1,Figur,,Rolle,männlich
Herzog von Richelieu,Ehrenmännlich,Undirected,,1,Figur,,Rolle,männlich
Fräulein Rihoschek,Fräulein,Undirected,,1,Figur,,Rolle,weiblich
Elrief,Herr Mimius,Undirected,,1,Figur,,Rolle,männlich
Fräulein Rihoschek,Mizi,Undirected,,1,Figur,,Rolle,weiblich
Weiß,Direktionssekretär,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Leutnant Kasda,Undirected,,1,Figur,,Rolle,männlich
Badener Gymnasiasten,Gymnasiasten,Undirected,,1,Figur,,Rolle,männlich
Elrief,Gastgeber,Undirected,,1,Figur,,Rolle,männlich
Der Kellner,Kellner,Undirected,,1,Figur,,Rolle,männlich
Die Spielergesellschaft,Spielergesellschaft,Undirected,,1,Figur,,Rolle,genderneutral
Herr Von Bogner,Deweiblichdant,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Teufel,Undirected,,1,Figur,,Rolle,männlich
Elrief,Herr,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Wilhelm,junger männlich,Undirected,,1,Figur,,Rolle,männlich
Wilhelm,Habenichts,Undirected,,1,Figur,,Rolle,genderneutral
Fräulein Rihoschek,Königin,Undirected,,1,Figur,,Rolle,weiblich
Fräulein Rihoschek,Chotistin,Undirected,,1,Figur,,Rolle,weiblich
Wimmer,Zeugen,Undirected,,1,Figur,,Rolle,genderneutral
Elrief,Zeugen,Undirected,,1,Figur,,Rolle,genderneutral
Fräulein Rihoschek,Zeugen,Undirected,,1,Figur,,Rolle,genderneutral
