Id,Label,node type,gender,type
Chapelet,Chapelet,Figur,,
Edelläute,Edelläute,Figur,,
Ferondos weiblich,Ferondos weiblich,Figur,,
Ferondo,Ferondo,Figur,,
Gärtner,Gärtner,Figur,männlich,Rolle
Handelsleute,Handelsleute,Figur,männlich,Rolle
Heinrich,Heinrich,Figur,männlich,Rolle
Kastellan,Kastellan,Figur,,Figur
Kauffahrer,Kauffahrer,Figur,,
Kavaliere,Kavaliere,Figur,,Figur
König von Schottland,König von Schottland,Figur,,
Lamberto,Lamberto,Figur,,
Landolfo,Landolfo,Figur,,
Landvolk,Landvolk,Figur,genderneutral,Rolle
männlichschaft,männlichschaft,Figur,genderneutral,Rolle
Martellino,Martellino,Figur,,
Masetto,Masetto,Figur,,
Mitbürger,Mitbürger,Figur,,Figur
Mönche,Mönche,Figur,,Figur
Musciatto Franzesi,Musciatto Franzesi,Figur,,
Nonnen,Nonnen,Figur,weiblich,Rolle
Papst,Papst,Figur,männlich,Rolle
Schiffbrüchige,Schiffbrüchige,Figur,,
Tedaldo,Tedaldo,Figur,,
Tuchhändler,Tuchhändler,Figur,,
Sankt Chapelet,Sankt Chapelet,Rolle,männlich,
Unwandelbarer,Unwandelbarer,Rolle,männlich,
Kaufmännlich,Kaufmännlich,Rolle,männlich,Rolle
Ciapperello,Ciapperello,Rolle,männlich,
Totkranker,Totkranker,Rolle,männlich,
Hunde,Hunde,Rolle,genderneutral,
Kranker,Kranker,Rolle,männlich,Rolle
Schriftgelehrter,Schriftgelehrter,Rolle,männlich,
männlich Gottes,männlich Gottes,Rolle,männlich,
Christ,Christ,Rolle,männlich,Rolle
Verstorbener,Verstorbener,Rolle,männlich,
Beichtiger,Beichtiger,Rolle,männlich,Rolle
Ciapperello von Prato,Ciapperello von Prato,Rolle,männlich,
Mittler,Mittler,Rolle,männlich,
Führsprecher,Führsprecher,Rolle,männlich,
Krüppel,Krüppel,Rolle,männlich,
Deutscher,Deutscher,Rolle,männlich,Rolle
Lastträger,Lastträger,Rolle,männlich,Figur
Gichtbrüchiger,Gichtbrüchiger,Rolle,männlich,
Spötter,Spötter,Rolle,männlich,
Beutelschneider,Beutelschneider,Rolle,männlich,
Spitzbube,Spitzbube,Rolle,männlich,Rolle
Lamberti,Lamberti,Rolle,genderneutral,
Agolanti,Agolanti,Rolle,genderneutral,
Edelmensch,Edelmensch,Rolle,genderneutral,
Familienvater,Familienvater,Rolle,männlich,
Reisegefährte,Reisegefährte,Rolle,männlich,Rolle
Seeräuber,Seeräuber,Rolle,männlich,Figur
Bürger,Bürger,Rolle,genderneutral,Rolle
Bettler,Bettler,Rolle,männlich,Rolle
Schiffbrüchiger,Schiffbrüchiger,Rolle,männlich,
Better,Better,Rolle,männlich,
Ertrinkender,Ertrinkender,Rolle,männlich,
Kenner,Kenner,Rolle,männlich,Rolle
Taubstummer,Taubstummer,Rolle,männlich,
Stummer,Stummer,Rolle,männlich,
Gespielin,Gespielin,Rolle,weiblich,
Blödsinniger,Blödsinniger,Rolle,männlich,
Nönnchen,Nönnchen,Rolle,weiblich,
Teilnehmerin,Teilnehmerin,Rolle,weiblich,
Schläfer,Schläfer,Rolle,weiblich,
Geistiger,Geistiger,Rolle,männlich,
Landmännlich,Landmännlich,Rolle,männlich,Figur
Weibchen,Weibchen,Rolle,weiblich,
Teuerste,Teuerste,Rolle,weiblich,Rolle
Bologneser,Bologneser,Rolle,männlich,
Andy,Andy,Figur,,
Chinese,Chinese,Figur,,Figur
Doc,Doc,Figur,,
Eddie,Eddie,Figur,,
Eva,Eva,Figur,weiblich,Rolle
Familien,Familien,Figur,,Figur
Francis Almones,Francis Almones,Figur,,
Frankie,Frankie,Figur,,
Frankies Vater,Frankies Vater,Figur,,
Gassenkinder,Gassenkinder,Figur,,
Gay,Gay,Figur,,
Hazel,Hazel,Figur,,
Hazels Mutter,Hazels Mutter,Figur,,
Horace Abbeville,Horace Abbeville,Figur,,
Hughie,Hughie,Figur,,
Jones,Jones,Figur,,
Komitee,Komitee,Figur,,
Lee Chong,Lee Chong,Figur,,
Lee Chongs Großvater,Lee Chongs Großvater,Figur,,
Lou,Lou,Figur,,
Mack,Mack,Figur,,
Mr Carriaga,Mr Carriaga,Figur,,
Mr Malloy,Mr Malloy,Figur,,
Mütter,Mütter,Figur,,Figur
Rattle,Rattle,Figur,,
Red,Red,Figur,,
Schriftsteller,Schriftsteller,Figur,männlich,Rolle
Sheriff,Sheriff,Figur,,
Tänzerinnen,Tänzerinnen,Figur,weiblich,Rolle
Väter,Väter,Figur,,
weiblich Abbeville 1,weiblich Abbeville 1,Figur,,
weiblich Abbeville 2,weiblich Abbeville 2,Figur,,
Doras Mädchen,Doras Mädchen,Figur,,
Ein alter Chinese,Ein alter Chinese,Figur,,
Henri,Henri,Figur,,
Hazels Vater,Hazels Vater,Figur,,
Hazels Großtante,Hazels Großtante,Figur,,
Gays weiblich,Gays weiblich,Figur,,
Whitey,Whitey,Figur,,
Mr. Randolph,Mr. Randolph,Figur,,
Mr. Malloy,Mr. Malloy,Figur,,
Mrs. Malloy,Mrs. Malloy,Figur,,
Phyllis,Phyllis,Figur,,
Sparky Enea,Sparky Enea,Figur,,
Josh Billings,Josh Billings,Figur,,
Mr. Carriaga,Mr. Carriaga,Figur,,
kein Geizhals,kein Geizhals,Rolle,genderneutral,
Hinterbliebene,Hinterbliebene,Rolle,weiblich,
Häuptling,Häuptling,Rolle,männlich,
Wortführer,Wortführer,Rolle,männlich,
Kumpan,Kumpan,Rolle,männlich,
Aushilfsbarmännlich,Aushilfsbarmännlich,Rolle,männlich,
Wandelstern,Wandelstern,Rolle,genderneutral,
Grazie,Grazie,Rolle,weiblich,
Taugenichts,Taugenichts,Rolle,genderneutral,Rolle
Diebesgesindel,Diebesgesindel,Rolle,genderneutral,
Stromer,Stromer,Rolle,männlich,
Schandfleck,Schandfleck,Rolle,genderneutral,
Kerntruppe,Kerntruppe,Rolle,genderneutral,
Nachtwächter,Nachtwächter,Rolle,männlich,Rolle
Sieger,Sieger,Rolle,männlich,
Paria,Paria,Rolle,männlich,
Zuhälter,Zuhälter,Rolle,männlich,
Neurotiker,Neurotiker,Rolle,männlich,
Säuferin,Säuferin,Rolle,weiblich,
Bastard,Bastard,Rolle,genderneutral,
Billie,Billie,Rolle,männlich,
Bill,Bill,Rolle,männlich,
Tod,Tod,Rolle,genderneutral,Rolle
Gelber,Gelber,Rolle,männlich,
Chinamännlich,Chinamännlich,Rolle,männlich,
Praktikant,Praktikant,Rolle,männlich,
Aufwärter,Aufwärter,Rolle,männlich,Figur
Großtante,Großtante,Rolle,weiblich,
Wöchnerin,Wöchnerin,Rolle,weiblich,
Angeredeter,Angeredeter,Rolle,männlich,
Erregter,Erregter,Rolle,männlich,
Bettloser,Bettloser,Rolle,männlich,
Mixer,Mixer,Rolle,männlich,
Hilfsbarmännlich,Hilfsbarmännlich,Rolle,männlich,
Elster,Elster,Rolle,genderneutral,
Mechaniker,Mechaniker,Rolle,männlich,
Bewohner,Bewohner,Rolle,männlich,Rolle
Röhrenbesitzer,Röhrenbesitzer,Rolle,männlich,
Treuherziger,Treuherziger,Rolle,männlich,
Schnepfe,Schnepfe,Rolle,weiblich,
Geschäftspartner,Geschäftspartner,Rolle,männlich,
Automechaniker,Automechaniker,Rolle,männlich,
kein Idiot,kein Idiot,Rolle,männlich,
Versicherungsagent,Versicherungsagent,Rolle,männlich,
Besessener,Besessener,Rolle,männlich,
Besitzer,Besitzer,Rolle,männlich,Rolle
Fischlieferant,Fischlieferant,Rolle,männlich,
Feuerwehrleute,Feuerwehrleute,Rolle,genderneutral,
Sankt Franziskus,Sankt Franziskus,Rolle,männlich,
Froschjäger,Froschjäger,Rolle,männlich,
Polizist,Polizist,Rolle,männlich,
Humorist,Humorist,Rolle,männlich,
Sir,Sir,Rolle,männlich,
Verblichener,Verblichener,Rolle,männlich,
das junge Mädchen,,,,
Marquette,,,,
Fernelon,,,,
Outalissi,,,,
Outalissis,,,,
Siminole,,,,
Simaghans,,,,
Outalassi,,,,
Freundlin,,,,
Vostand,,,,
Charles de Vandenesse,,,,
Schwester von Felix,,,,
Madmoiselle Caroline,,,,
Doisy,,,,
Marat,,,,
Monsier Lepître,,,,
Jean,,,,
Madame de Mortsauf,,,,
Monsieur de Mortsauf,,,,
Madeleine,,,,
Jaques,,,,
Duchesse de Verneuil,,,,
Maria Feodorowna,,,,
Vicomte Mortemart,,,,
Baron Funke,,,,
Bolkonskis Tochter,,,,
Lisa Bolkonski,,,,
Georges,,,,
Fürst Andrei Bolkonski,,,,
Boris,,,,
Antol,,,,
Stevens,,,,
Borsi,,,,
Natalia,,,,
Dmitri Wasiljewitsch,,,,
Adelaida Iwanowna Miusow,,,,
Amor,,,,
Fauchery,,,,
Simonne,,,,
Migon,,,,
Steiner,,,,
Carolines Mutter,,,,
Juno,,,,
Auguste,,,,
Zoé,,,,
Madame Tricon,,,,
Vater von Louis,,,,
Georges Hugon,,,,
Graf Muffat de Beuville,,,,
Dorian Gray,,,,
Lord Henrys weiblich,,,,
Dorians Freund,,,,
Dorian Grays Mutter,,,,
Lady Agatha,,,,
Parker,,,,
Lord Fermor,,,,
Lord Fermors Vater,,,,
Lady Margaret,,,,
Kelso,,,,
Agatha,,,,
Plato,Plato,,,Figur
Erskine of Treadley,,,,
Antoine,,,,
Herr Dr. R.,,,,
Laroche,,,,
Oberst Godchot,,,,
Fournès,,,,
Lefèvre,,,,
Mac-Mahon,,,,
Sidos erster männlich,,,,
Davout d’Auerstaedt,,,,
Mérimée,,,,
Mutter von Susan,,,,
Elvedon,,,,
Vater von Susan,,,,
Bernards Vater,,,,
Vater von Neville,,,,
Tante von Rhoda,,,,
Muttter von Bernard,,,,
Vazer von Bernard,,,,
Stiefvater,,,,
Crane,,,,
Smith,,,,
Archie,,,,
Hugh,,,,
Mrs Crane,,,,
Lady Hampton,,,,
Der Alte,,,,
Karl,Karl,,männlich,Rolle
Stecchi,,,,
Marchese,Marchese,,männlich,Rolle
Landofo Rufolo,,,,
Masetto von Lamporecchio,,,,
Nonne1,,,,
Nonne2,,,,
Nonne3,,,,
Nonne4,,,,
Nonne5,,,,
Nonne6,,,,
Nuto,,,,
Klosterverwalter,,,,
Benedetto Ferondi,,,,
Michael Kohlhaas,Michael Kohlhaas,,,Figur
Junker Wenzel von Tronka,Junker Wenzel von Tronka,,,Figur
Zöllner,Zöllner,,,Figur
Roßhändler,Roßhändler,,,Figur
Schloßvogt,Schloßvogt,,,Figur
Lisbeth,Lisbeth,,,Figur
Herse,Herse,,,Figur
Schlagwärter,Schlagwärter,,,Figur
Burgvogt,Burgvogt,,,Figur
Freunde,Freunde,,genderneutral,Figur
Troß,Troß,,,Figur
Verwalter,Verwalter,,männlich,Rolle
König Arthur,König Arthur,,,Figur
Haufen,Haufen,,,Figur
Rat,Rat,,genderneutral,Rolle
Jungherren,Jungherren,,,Figur
Günther,Günther,,,Figur
Hans,Hans,,männlich,Rolle
Abdecker,Abdecker,,,Figur
Gäste,Gäste,,genderneutral,Figur
Torwächter,Torwächter,,,Figur
Rechtsgelehrter,Rechtsgelehrter,,,Figur
Advokat,Advokat,,männlich,Rolle
Hinz von Tronka,Hinz von Tronka,,,Figur
Kunz von Tronka,Kunz von Tronka,,,Figur
Heinrich von Geusau,Heinrich von Geusau,,,Figur
Bote,Bote,,männlich,Rolle
Kurfürst von Brandenburg,Kurfürst von Brandenburg,,,Figur
Kurfürst von Sachsen,Kurfürst von Sachsen,,,Figur
Anhang,Anhang,,,Figur
Gerichtsherr,Gerichtsherr,,,Figur
Kurfürst,Kurfürst,,,Figur
Graf Kallheim,Graf Kallheim,,,Figur
Jungherr,Jungherr,,,Figur
Sternbald,Sternbald,,,Figur
Pole,Pole,,männlich,Rolle
Türke,Türke,,,Figur
Landesherr,Landesherr,,männlich,Rolle
Muhme,Muhme,,weiblich,Rolle
Wundarzt,Wundarzt,,männlich,Rolle
Feinde,Feinde,,,Figur
Hersen,Hersen,,,Figur
Knechte,Knechte,,männlich,Rolle
Zollwärter,Zollwärter,,,Figur
Junker Hans von Tronka,Junker Hans von Tronka,,,Figur
Umstehende,Umstehende,,,Figur
Antonia von Tronka,Antonia von Tronka,,,Figur
Waldmännlich,Waldmännlich,,,Figur
Fußvolk,Fußvolk,,,Figur
Stiftsvogt,Stiftsvogt,,,Figur
Gekreuzigter,Gekreuzigter,,,Figur
Christen,Christen,,genderneutral,Rolle
Gesindel,Gesindel,,genderneutral,Rolle
Einwohner,Einwohner,,,Figur
Otto von Gorgas,Otto von Gorgas,,,Figur
Gerstenberg,Gerstenberg,,,Figur
Landvogt,Landvogt,,,Figur
Wache,Wache,,genderneutral,Rolle
Gervasius,Gervasius,,,Figur
Jenkens,Jenkens,,,Figur
Otto,Otto,,männlich,Rolle
Eilbote,Eilbote,,,Figur
Präsident,Präsident,,,Figur
Ärzte,Ärzte,,,Figur
Graf von Gerschau,Graf von Gerschau,,,Figur
Landknechte,Landknechte,,,Figur
Heerhaufen,Heerhaufen,,,Figur
Prinz Friedrich von Meißen,Prinz Friedrich von Meißen,,,Figur
Kundschafter,Kundschafter,,,Figur
Magistrat,Magistrat,,,Figur
Bürgerschaft,Bürgerschaft,,,Figur
Hinz,Hinz,,,Figur
Kunz,Kunz,,,Figur
Martin Luther,Martin Luther,,,Figur
Landsherr,Landsherr,,,Figur
Famulus,Famulus,,männlich,Rolle
Prinz Christiern von Meißen,Prinz Christiern von Meißen,,,Figur
Graf Wrede,Graf Wrede,,,Figur
Amtmännlich,Amtmännlich,,männlich,Rolle
Thomas,Thomas,,,Figur
Prinz von Meißen,Prinz von Meißen,,,Figur
Gefole,Gefole,,,Figur
Troßknecht,Troßknecht,,,Figur
Menschenmenge,Menschenmenge,,,Figur
Volksbedrücker,Volksbedrücker,,,Figur
Kriegshaufen,Kriegshaufen,,,Figur
Landsknechte,Landsknechte,,,Figur
Gefolge,Gefolge,,genderneutral,Rolle
Schäfer,Schäfer,,männlich,Rolle
Urheber,Urheber,,männlich,Rolle
Erbherr,Erbherr,,,Figur
Lehensherr,Lehensherr,,,Figur
Eigner,Eigner,,,Figur
Schweinehirt,Schweinehirt,,,Figur
Gerichtsbote,Gerichtsbote,,,Figur
Menge,Menge,,genderneutral,Figur
Peter,Peter,,weiblich,Rolle
Schinder,Schinder,,,Figur
Freiherr von Wenk,Freiherr von Wenk,,,Figur
Landknecht,Landknecht,,,Figur
Kämmerer,Kämmerer,,,Figur
Meister Himboldt,Meister Himboldt,,,Figur
Schinderknecht,Schinderknecht,,,Figur
Straßenjungen,Straßenjungen,,,Figur
Tagediebe,Tagediebe,,,Figur
Räuber,Räuber,,männlich,Rolle
Mörder,Mörder,,männlich,Rolle
Junker,Junker,,männlich,Rolle
männlichn,männlichn,,männlich,Rolle
Flegel,Flegel,,männlich,Rolle
Dickwanst,Dickwanst,,männlich,Rolle
Großknecht,Großknecht,,männlich,Rolle
Wenzel,Wenzel,,männlich,Rolle
Vogt,Vogt,,männlich,Rolle
Roßkamm,Roßkamm,,männlich,Rolle
Mitbüger,Mitbüger,,männlich,Rolle
genderneutral,genderneutral,,männlich,Rolle
Raubhund,Raubhund,,männlich,Rolle
Reisender,Reisender,,männlich,Rolle
Rechtsgehülfe,Rechtsgehülfe,,männlich,Rolle
Mundschenk,Mundschenk,,männlich,Rolle
Stadthauptmännlich,Stadthauptmännlich,,männlich,Rolle
Kanzler,Kanzler,,männlich,Rolle
Querulant,Querulant,,männlich,Rolle
Landjunker,Landjunker,,männlich,Rolle
Jüngstes,Jüngstes,,genderneutral,Rolle
Hergeholter,Hergeholter,,männlich,Rolle
Stiftsweiblich,Stiftsweiblich,,weiblich,Rolle
Gekreuzigster,Gekreuzigster,,männlich,Rolle
Reichsfreier,Reichsfreier,,männlich,Rolle
Weltfreier,Weltfreier,,männlich,Rolle
Wüterich,Wüterich,,männlich,Rolle
Drache,Drache,,männlich,Rolle
Päsident,Päsident,,männlich,Rolle
Mordbrenner,Mordbrenner,,männlich,Rolle
Landplager,Landplager,,männlich,Rolle
Menschenquäler,Menschenquäler,,männlich,Rolle
Fluch,Fluch,,männlich,Rolle
Verderben,Verderben,,männlich,Rolle
Statthalter,Statthalter,,männlich,Rolle
Vermessener,Vermessener,,männlich,Rolle
Heilloser,Heilloser,,männlich,Rolle
Gottvergessener,Gottvergessener,,männlich,Rolle
Rebell,Rebell,,männlich,Rolle
Landpächter,Landpächter,,männlich,Rolle
Luther,Luther,,männlich,Figur
Junker von Tronka,Junker von Tronka,,männlich,Rolle
Staatsdiener,Staatsdiener,,männlich,Rolle
Junen,Junen,,genderneutral,Rolle
Erlöser,Erlöser,,männlich,Rolle
Junke,Junke,,männlich,Rolle
Generalissimus,Generalissimus,,männlich,Rolle
Jugendfreund,Jugendfreund,,männlich,Rolle
Geheimrat,Geheimrat,,männlich,Rolle
Staatsmännlich,Staatsmännlich,,männlich,Rolle
Doktur,Doktur,,männlich,Rolle
Hausmännlich,Hausmännlich,,männlich,Rolle
Würgeengel,Würgeengel,,männlich,Rolle
Lehensvetter,Lehensvetter,,männlich,Rolle
Elender,Elender,,männlich,Rolle
Nichtsnutziger,Nichtsnutziger,,männlich,Rolle
Tronka,Tronka,,männlich,Rolle
Freiherr,Freiherr,,männlich,Rolle
Feiherr,Feiherr,,männlich,Rolle
Rädelsführer,Rädelsführer,,männlich,Rolle
Meister Humboldt,Meister Humboldt,,männlich,Rolle
Mordwüterich,Mordwüterich,,männlich,Rolle
Professor Unrat,Professor Unrat,,,Figur
Ein Schub Schüler,Ein Schub Schüler,,,Figur
Kollegen Unrats,Kollegen Unrats,,,Figur
Kieselack,Kieselack,,,Figur
Lohmännlich,Lohmännlich,,,Figur
Herr Direktor,Herr Direktor,,,Figur
von Ertzum,von Ertzum,,,Figur
von Ertzums Onkel,von Ertzums Onkel,,,Figur
Der Landesherr,Der Landesherr,,,Figur
Angst,Angst,,,Figur
Johanna von Orléan,Johanna von Orléan,,,Figur
Die Schüler,Die Schüler,,,Figur
Homer,Homer,,,Figur
Die Einwohner,Die Einwohner,,,Figur
von Etzum,von Etzum,,,Figur
Schiller,Schiller,,,Figur
Rosa,Rosa,,,Figur
Lohmännlichs Vater,Lohmännlichs Vater,,,Figur
Unrats Haushälterin,Unrats Haushälterin,,,Figur
Herr Dröge,Herr Dröge,,,Figur
Unrats Sohn,Unrats Sohn,,,Figur
Unrats weiblich,Unrats weiblich,,,Figur
Blumenberg,Blumenberg,,,Figur
Heuerbaas,Heuerbaas,,,Figur
Hinnerich,Hinnerich,,,Figur
Laurenz,Laurenz,,,Figur
Der Laterenenanzünder,Der Laterenenanzünder,,,Figur
Die Zeitungsweiblich,Die Zeitungsweiblich,,,Figur
Ein ehemaliger Schüler,Ein ehemaliger Schüler,,,Figur
Die Straßenjugend,Die Straßenjugend,,,Figur
Der Tabakhändler,Der Tabakhändler,,,Figur
Besitzer der Café Central,Besitzer der Café Central,,,Figur
Oberlehrer Wittkopp,Oberlehrer Wittkopp,,,Figur
Musikalienhändler Kellner,Musikalienhändler Kellner,,,Figur
Johannes Rindfleisch,Johannes Rindfleisch,,,Figur
Der Schuhstergeselle,Der Schuhstergeselle,,,Figur
Tochter der Schuhsters,Tochter der Schuhsters,,,Figur
Kinder des Schuhsters,Kinder des Schuhsters,,,Figur
weiblich des Schuhsters,weiblich des Schuhsters,,,Figur
Ein berühmter Missionar,Ein berühmter Missionar,,,Figur
Familie des Schuhsters,Familie des Schuhsters,,,Figur
Doktor Hübbenett,Doktor Hübbenett,,,Figur
Konsul Breetpoot,Konsul Breetpoot,,,Figur
Diener des Konsuls,Diener des Konsuls,,,Figur
Oberlehrer Richter,Oberlehrer Richter,,,Figur
Klaas,Klaas,,,Figur
Zwei Arbeiter,Zwei Arbeiter,,,Figur
Wirt des blauen Engels,Wirt des blauen Engels,,,Figur
Ein älterer Bürger,Ein älterer Bürger,,,Figur
Zwei Soldaten,Zwei Soldaten,,,Figur
Mehrere Arbeiter,Mehrere Arbeiter,,,Figur
Guste,Guste,,,Figur
Kiepert,Kiepert,,,Figur
Kipert,Kipert,,,Figur
Eine Kuhmagd,Eine Kuhmagd,,,Figur
Ein Viehjunge,Ein Viehjunge,,,Figur
Pastor Thelander,Pastor Thelander,,,Figur
Dora Breetpoot,Dora Breetpoot,,,Figur
Assessor Knut,Assessor Knut,,,Figur
Leutnant von Gierschke,Leutnant von Gierschke,,,Figur
Sohn des Konsuls,Sohn des Konsuls,,,Figur
Der Kustos,Der Kustos,,,Figur
Raat,Raat,,männlich,Rolle
Unrat,Unrat,,männlich,Rolle
Ordinarius,Ordinarius,,männlich,Rolle
Vieh,Vieh,,genderneutral,Rolle
Abschaum,Abschaum,,genderneutral,Rolle
Verurteilter,Verurteilter,,männlich,Rolle
Primus,Primus,,männlich,Rolle
Dauphin,Dauphin,,männlich,Rolle
Prophetin,Prophetin,,weiblich,Rolle
Johanna,Johanna,,weiblich,Figur
Hirtin,Hirtin,,weiblich,Rolle
Hoheit,Hoheit,,genderneutral,Rolle
Pedantin,Pedantin,,weiblich,Rolle
Knaben,Knaben,,männlich,Rolle
Klasse,Klasse,,genderneutral,Rolle
junge Hunde,junge Hunde,,genderneutral,Rolle
Rangen,Rangen,,genderneutral,Rolle
Selbstherrscher,Selbstherrscher,,männlich,Rolle
Umstürzler,Umstürzler,,genderneutral,Rolle
Burschen,Burschen,,männlich,Rolle
Schutzherr,Schutzherr,,männlich,Rolle
Hanswurst,Hanswurst,,männlich,Rolle
Anstürmende,Anstürmende,,genderneutral,Rolle
Rebellen,Rebellen,,genderneutral,Rolle
Verbannte,Verbannte,,genderneutral,Rolle
Sekundaner,Sekundaner,,genderneutral,Rolle
Stärkerer,Stärkerer,,männlich,Rolle
weiblichensperson,weiblichensperson,,weiblich,Rolle
Herrscher,Herrscher,,männlich,Rolle
Kassierer,Kassierer,,männlich,Rolle
Darstellerin,Darstellerin,,weiblich,Rolle
Verfolger,Verfolger,,männlich,Rolle
Verehrter,Verehrter,,männlich,Rolle
Matrosen,Matrosen,,männlich,Figur
Hergekommener,Hergekommener,,männlich,Rolle
Pieter,Pieter,,männlich,Rolle
Laternenanzünder,Laternenanzünder,,männlich,Rolle
Zeitungsweiblich,Zeitungsweiblich,,weiblich,Rolle
Handlungslehrling,Handlungslehrling,,männlich,Rolle
Herr Professor U,Herr Professor U,,männlich,Rolle
Cafetier,Cafetier,,männlich,Rolle
Hilfslehrer,Hilfslehrer,,männlich,Rolle
Barfußtänzerin,Barfußtänzerin,,weiblich,Rolle
Oberlehrer,Oberlehrer,,männlich,Rolle
Musikalienhändler,Musikalienhändler,,männlich,Rolle
Schuhmachermeister,Schuhmachermeister,,männlich,Rolle
Herrnhuter,Herrnhuter,,männlich,Rolle
Geselle,Geselle,,männlich,Rolle
Haustochter,Haustochter,,weiblich,Rolle
Kunde,Kunde,,männlich,Rolle
Schuhmacher,Schuhmacher,,männlich,Rolle
Meister Rindfleisch,Meister Rindfleisch,,männlich,Rolle
Schuster,Schuster,,männlich,Rolle
Tänzerin,Tänzerin,,weiblich,Rolle
Herr Herre,Herr Herre,,männlich,Rolle
Fleischessünder,Fleischessünder,,genderneutral,Rolle
Geister,Geister,,genderneutral,Rolle
Seelen,Seelen,,genderneutral,Rolle
Herrschende,Herrschende,,genderneutral,Rolle
Wirtschafterin,Wirtschafterin,,weiblich,Rolle
Ausbrecher,Ausbrecher,,männlich,Rolle
Michel,Michel,,männlich,Rolle
Konsul,Konsul,,männlich,Rolle
Strolch,Strolch,,männlich,Rolle
Wild,Wild,,genderneutral,Rolle
Indianer,Indianer,,männlich,Rolle
Proletarier,Proletarier,,männlich,Rolle
weiblichenperson,weiblichenperson,,weiblich,Rolle
Deern,Deern,,weiblich,Rolle
Soldaten,Soldaten,,männlich,Figur
etwas Neues,etwas Neues,,genderneutral,Rolle
Lustgreis,Lustgreis,,männlich,Rolle
Artist,Artist,,männlich,Rolle
Gewalthaber,Gewalthaber,,männlich,Rolle
Pack,Pack,,genderneutral,Rolle
Schuljungen,Schuljungen,,männlich,Rolle
Allerschlimmster,Allerschlimmster,,männlich,Rolle
Männeken,Männeken,,männlich,Rolle
Jungen,Jungen,,genderneutral,Rolle
Windbeutel,Windbeutel,,genderneutral,Rolle
Gestalten,Gestalten,,genderneutral,Rolle
Frechmops,Frechmops,,genderneutral,Rolle
Hammel,Hammel,,genderneutral,Rolle
Baffze,Baffze,,genderneutral,Rolle
Heimliche,Heimliche,,genderneutral,Rolle
Hundchen,Hundchen,,genderneutral,Rolle
Kuhmagd,Kuhmagd,,weiblich,Rolle
Viehjunge,Viehjunge,,männlich,Rolle
Dirn,Dirn,,weiblich,Rolle
Chanteuse,Chanteuse,,weiblich,Rolle
Pastor,Pastor,,männlich,Figur
Assessor,Assessor,,männlich,Rolle
Quartaner,Quartaner,,männlich,Rolle
Werther,Werther,,,Figur
Wilhelm,Wilhelm,,,Figur
Leonore,Leonore,,,Figur
Leonores Schwester,Leonores Schwester,,,Figur
Werthers Mutter,Werthers Mutter,,,Figur
Werthers Tante,Werthers Tante,,,Figur
Graf von M.,Graf von M.,,,Figur
Mädchen aus der Stadt,Mädchen aus der Stadt,,,Figur
Die Altväter,Die Altväter,,,Figur
Die geringen Leute des Ortes,Die geringen Leute des Ortes,,,Figur
Kinder des Ortes,Kinder des Ortes,,,Figur
Leute von Stand,Leute von Stand,,,Figur
Flüchtlinge,Flüchtlinge,,männlich,Rolle
Spaßvögel,Spaßvögel,,,Figur
V.,V.,,,Figur
Der Amtmännlich,Der Amtmännlich,,,Figur
Kinder des Amtmännlichs,Kinder des Amtmännlichs,,,Figur
Älteste Tpchter des Amtmännlichs,Älteste Tpchter des Amtmännlichs,,,Figur
weiblich des Amtmännlichs,weiblich des Amtmännlichs,,,Figur
Der Leser,Der Leser,,,Figur
Eine Wirtin,Eine Wirtin,,,Figur
Philipps,Philipps,,,Figur
Der Älteste Sohn einer weiblich,Der Älteste Sohn einer weiblich,,,Figur
Ein Bauernbursche,Ein Bauernbursche,,,Figur
Eine Witwe,Eine Witwe,,,Figur
Lotte,Lotte,,,Figur
Lottes Geschwister,Lottes Geschwister,,,Figur
Ein unbedeutendes Mädchen,Ein unbedeutendes Mädchen,,,Figur
